perf_var,perf_var,x1,x2,x3,x4,x5,x6,x7,x8,x9
20,20,4.2,16.8,8,114,2.143,0.07145,1.037157,29.2,16.56
700,700,4,11.2,12,117,32.143,0,2.168562,43.8,0.36
100,100,7.6,16.8,14,117,20,0.2143,3.158562,51.1,28.26
2010,2010,233.8,688.8,100,1239,1012.857,0.2143,5.044281,365,17.1
170,170,7.3,8.8,8,0,15,0.42855,0.66,29.2,6.12
290,290,7.6,19.2,6,3,67.143,0,3.111438,21.9,0.18
80,80,5,13.6,8,117,4.2855,0.07145,0.377157,29.2,0.9
,,0.1,12.8,6,0,3.125,0,0.61875,21.9,0.9
,,11.4,24,18,3,0,0,2.18625,65.7,0.54
0,0,0,13.6,8,0,0,0,0.047157,29.2,18.36
20,20,4.8,20.8,,0,0,0.42855,0.66,,2.52
20,20,0.6,27.2,,0,0,0,0.094281,,10.26
20,20,1.1,16,,114,7.857,0,0.282843,,120.24
10,10,0.5,17.6,,0,0,1.57145,0.377157,,42.12
100,100,5.9,13.6,6,6,0,3,1.178562,21.9,7.38
20,20,2.3,23.2,8,0,0,0.42855,0.707157,29.2,19.98
30,30,1.8,15.2,6,0,0,0.42855,0.895719,21.9,13.68
10,10,0.9,24,10,0,0,0,0.235719,36.5,4.5
10,10,2.6,16.8,10,114,11.4285,0,0.424281,36.5,57.42
40,40,3.8,11.2,6,0,0,0,0.942843,21.9,10.98
120,120,1.9,16,12,0,5.7145,0.07145,1.178562,43.8,201.6
590,590,21.6,13.6,44,0,26.4285,0.64285,1.225719,160.6,28.26
60,60,3.7,51.2,8,27,0,0,0.801438,29.2,2.88
0,0,0,23.2,,0,0,0,0.235719,,3.78
,,0.5,0.8,6,0,0.7145,0,0.047157,21.9,1.26
0,0,0.4,18.4,,0,0,0,0.235719,,0.54
0,0,0,28.8,,0,0,0,0.047157,,1.98
0,0,1.5,19.2,6,0,0,0.7857,0.33,21.9,26.46
,,0.4,10.4,,0,1.4285,0.2143,0.33,,2.88
140,140,9.8,13.6,6,0,0,0,0.7425,21.9,0.18
10,10,2.6,9.6,12,0,0,0.07145,0.801438,43.8,155.7
20,20,0.8,20,6,0,0,0.57145,0.33,21.9,3.6
30,30,0.3,14.4,6,0,7.857,0.14285,0.424281,21.9,3.78
70,70,3.9,16,16,120,0,0.14285,0.33,58.4,37.08
0,0,0.1,40.8,6,0,7.143,0.07145,0.33,21.9,3.06
60,60,0,16,,0,2.143,0,0.282843,,3.6
20,20,0.1,24.8,2,0,0,0,0.282843,7.3,4.5
70,70,0.8,22.4,8,0,0.7145,0.42855,0.047157,29.2,5.76
10,10,1.3,20,60,3,5,0,0.188562,219,10.62
10,10,2.4,20,12,0,0,3.64285,0.235719,43.8,27
0,0,1.8,28,6,0,0,1.35715,0.377157,21.9,18.9
50,50,8.6,13.6,,0,0,0,0.61875,,7.38
20,20,3.9,11.2,,0,0,0.7857,1.508562,,83.7
0,0,0.7,25.6,,0,0,0,0.4125,,7.74
90,90,4.2,18.4,,105,4.2855,2.57145,1.602843,,143.28
0,0,0.2,17.6,,330,0.7145,0,0.282843,,0.9
90,90,5.3,14.4,,318,2.143,0,0.518562,,1.98
110,110,8.3,12,2,0,0,0.0625,2.2275,7.3,0.36
20,20,0.2,10.4,10,0,2.857,0,0.141438,36.5,0.54
10,10,13.2,37.6,92,123,31.4285,0.7143,0.471438,335.8,0.36
20,20,0.8,35.2,6,114,0,0,0.235719,21.9,1.44
0,0,0.1,34.4,8,111,0,0,0.518562,29.2,15.84
0,0,0.1,23.2,6,330,0,0,0.047157,21.9,16.92
1100,1100,29.5,23.2,16,3,0,4.7143,3.818562,58.4,0.72
250,250,14.2,333.6,28,66,85.7145,1.92855,2.498562,102.2,30.06
40,40,6.6,18.4,6,105,8.5715,0.57145,3.63,21.9,0.18
0,0,8,20,22,120,36.4285,0.35715,2.215719,80.3,5.4
800,800,27,351.2,20,120,0,0.2143,4.572843,73,11.88
280,280,1.3,16.8,6,0,0,0.35715,1.32,21.9,3.06
1410,1410,49.7,238.4,8,12,461.4285,0.07145,4.242843,29.2,1.26
420,420,36.6,548.8,12,1317,37.143,1.42855,6.081438,43.8,151.74
170,170,17.1,21.6,,0,0,1.5625,1.65,,150.48
30,30,5,37.6,10,3,0,2.14285,1.037157,36.5,83.88
130,130,5,24,12,0,2.143,0,0.518562,43.8,2.34
10,10,1.2,17.6,10,117,2.143,0,0.612843,36.5,2.34
70,70,16.5,24.8,16,111,53.5715,0.85715,5.327157,58.4,54.72
10,10,2.1,15.2,10,0,0,0.5,0.37125,36.5,341.82
80,80,5.5,20,20,0,0,1.07145,1.932843,73,18
10,10,0.6,18.4,6,342,2.857,0,0.66,21.9,20.7
80,80,10.6,25.6,80,342,45,0.3125,3.3,292,21.78
330,330,18.2,141.6,8,18,2.143,0,2.451438,29.2,10.44
,,0.5,18.4,,0,0,0,0.094281,,12.42
,,0.1,18.4,2,0,2.143,0,0.424281,7.3,0.18
,,0,12,,0,0,0,0.04125,,1.08
0,0,0,18.4,12,0,35.7145,0.07145,1.508562,43.8,0.18
10,10,3.3,23.2,8,0,0,0.6875,0.33,29.2,3.24
0,0,0,16.8,12,0,0,0,0.188562,43.8,0.18
0,0,0.2,16,8,3,0,0,0.612843,29.2,0.18
190,190,8.6,27.2,6,0,0,4,2.592843,21.9,31.86
20,20,0.6,25.6,8,0,0,0,0.895719,29.2,0.18
0,0,1,23.2,18,0,0,0,0.141438,65.7,5.76
0,0,0.4,33.6,12,0,0,0,0.282843,43.8,0.18
10,10,2.4,16.8,8,0,0,0,0.37125,29.2,12.24
0,0,0.3,20,2,0,3.5715,0.14285,0.471438,7.3,0.18
40,40,2.3,13.6,6,0,0,1.57145,1.838562,21.9,0.36
60,60,0.8,11.2,8,0,0,0,0.33,29.2,0.54
10,10,2.5,17.6,,0,0,0.6875,0.28875,,102.42
30,30,0.2,22.4,,0,0.7145,0.2857,0.188562,,33.84
30,30,3.6,17.6,2,0,0,0.25,0.70125,7.3,1.08
40,40,3.1,25.6,4,0,0,0,1.461438,14.6,13.5
10,10,0.5,14.4,10,120,0.7145,0.2143,0.377157,36.5,6.66
0,0,0.6,22.4,,0,0,0.5,0.33,,39.42
70,70,3.5,18.4,8,0,0,0,0.33,29.2,12.78
20,20,0.9,28,6,0,0,0,0.377157,21.9,0.18
330,330,7.1,8.8,6,0,0,0.25,0.7425,21.9,4.32
10,10,1.1,12,6,0,0,0,0.377157,21.9,12.42
180,180,6.3,164.8,92,0,0,0,0.99,335.8,1.08
110,110,0.8,33.6,4,0,0,0,0.942843,14.6,5.04
60,60,6.4,228.8,6,0,0,0,1.414281,21.9,1.62
10,10,0.2,17.6,12,0,0,0,0.188562,43.8,0.36
40,40,2.1,24.8,6,0,20.7145,0,0.754281,21.9,2.16
0,0,0.8,14.4,6,117,0,0,0.235719,21.9,9.36
250,250,8.5,20.8,4,6,24.2855,0.35715,1.697157,14.6,2.16
80,80,1.8,17.6,6,117,4.2855,0.35715,0.612843,21.9,31.86
60,60,2.1,16.8,100,3,0,0.75,0.66,365,0.18
10,10,1,20,12,3,0,0,1.414281,43.8,0.18
30,30,1.8,28.8,92,0,0,0.42855,0.754281,335.8,0.18
50,50,3.4,23.2,42,0,0,0,0.2475,153.3,10.8
20,20,2.9,22.4,14,0,0,0.7143,0.754281,51.1,318.78
130,130,11.2,28,22,0,0,0,1.414281,80.3,3.42
0,0,1.3,16,8,3,2.143,0,0.235719,29.2,126.36
220,220,5.9,16.8,6,117,4.2855,0,0.942843,21.9,0.36
100,100,15.1,6.4,14,3,30,0,1.65,51.1,313.56
100,100,6.1,22.4,,0,13.5715,0.2857,1.508562,,0.72
,,7.6,8,,0,7.5,0.3125,1.4025,,3.06
,,0,25.6,6,0,0,0,0.282843,21.9,1.8
,,0.2,26.4,16,0,0,0,0.282843,58.4,0.54
,,0.6,20,6,0,5.7145,0,0.282843,21.9,1.08
,,3.8,8.8,8,0,0,0,0.61875,29.2,8.28
,,0.4,13.6,,120,0,0,0.471438,,27.36
20,20,2.7,23.2,,0,7.857,0.07145,0.518562,,43.02
260,260,19.4,14.4,10,0,0,0,1.272843,36.5,0.9
70,70,3.5,35.2,8,21,0,2.07145,1.508562,29.2,8.64
70,70,10.8,277.6,6,0,0,1,1.508562,21.9,7.02
120,120,1.9,20.8,6,0,3.5715,0,0.66,21.9,0.9
50,50,3.2,5.6,2,0,0,0.125,0.37125,7.3,0.54
120,120,3.4,11.2,6,0,13.5715,0.42855,1.98,21.9,0.18
20,20,3.2,18.4,2,0,0,0,0.495,7.3,16.2
180,180,16.2,20,6,0,0,0,2.805,21.9,0.36
0,0,0.2,22.4,8,0,0,0,0.188562,29.2,0.18
40,40,0.6,13.6,,0,0,0,0.094281,,0.72
200,200,9.8,24,,6,0,0.0625,2.92875,,8.46
10,10,0.5,17.6,4,0,0,0,0.235719,14.6,3.96
110,110,0,17.6,,0,2.857,0,0.047157,,1.8
0,0,0,28.8,,0,0,0.64285,0.33,,0.18
0,0,0.2,21.6,6,0,0,0,0.471438,21.9,7.56
10,10,2.9,32.8,,0,0,0.85715,0.565719,,6.84
0,0,0.5,19.2,6,0,0,0,0.141438,21.9,1.26
0,0,4.2,12,44,114,6.25,0,0.495,160.6,37.26
60,60,2.3,12.8,6,0,0,0,0.188562,21.9,7.56
0,0,1.7,20,2,120,5.7145,0,0.424281,7.3,7.02
230,230,23.2,30.4,,0,45.7145,0,3.394281,,19.44
20,20,2.7,20.8,,21,0,0,0.942843,,2.16
10,10,1.4,28,8,0,0,0.1875,0.12375,29.2,216.36
40,40,0.5,21.6,6,0,0,0,0.424281,21.9,1.26
0,0,0,31.2,,0,0,0,0.047157,,1.98
,,7.1,17.6,12,0,9.375,0.9375,0.4125,43.8,37.26
10,10,1.2,25.6,10,0,0,0.5625,0.2475,36.5,13.86
10,10,0.4,22.4,,0,0,0,0.377157,,0.18
10,10,0.5,11.2,6,0,0,0,0.471438,21.9,0.36
330,330,12.8,20,10,0,10.7145,0.2143,1.414281,36.5,88.38
0,0,1.2,18.4,6,0,1.4285,0,0.377157,21.9,59.04
30,30,4.4,75.2,20,51,0,3,0.848562,73,5.76
240,240,11.1,76,10,18,0,1.2143,1.225719,36.5,11.7
0,0,0.4,20,6,0,0,0,0.282843,21.9,21.06
20,20,0.5,16.8,14,0,0,1.85715,0.282843,51.1,0.72
20,20,1,12,6,0,0,0,0.235719,21.9,16.2
120,120,3.7,16,10,0,0,0.5,0.4125,36.5,15.66
30,30,0.7,11.2,8,108,4.2855,0.2143,0.282843,29.2,1.08
0,0,0,17.6,6,315,0,0,0.047157,21.9,8.1
0,0,0.8,25.6,6,318,0,0.2143,0.33,21.9,29.7
0,0,0.4,24,16,282,1.4285,0,0.518562,58.4,4.5
0,0,0.7,15.2,16,0,0,0,0.282843,58.4,0.18
0,0,0,23.2,8,0,0,0,0.094281,29.2,24.48
0,0,1.1,16.8,12,120,0.625,0,0.9075,43.8,0.54
130,130,9.6,24.8,,0,0,2.35715,1.602843,,297.18
10,10,3.5,21.6,,0,0,0,0.565719,,70.92
0,0,0.5,21.6,,0,0,0,0.612843,,1.62
10,10,1.4,21.6,,0,0,0.7857,0.282843,,7.74
200,200,0,32,,12,16.4285,0,0.754281,,9.54
10,10,1.5,22.4,,108,8.5715,0,1.602843,,2.34
100,100,0.5,18.4,,105,0.7145,0,0.33,,1.08
110,110,2.5,14.4,8,0,0,0,0.707157,29.2,0.36
270,270,16.7,22.4,6,0,0,3.2857,0.99,21.9,2.52
50,50,1.9,225.6,6,0,0,1.25,0.7425,21.9,0.18
0,0,1.2,17.6,8,114,4.2855,0,0.141438,29.2,128.7
80,80,13.6,23.2,6,120,17.143,0.07145,2.451438,21.9,332.82
130,130,17,284,6,138,144.2855,1.35715,9.098562,21.9,216.18
20,20,3,28,6,324,0.7145,1.07145,0.612843,21.9,46.8
0,0,0.6,16.8,6,309,0,0.2143,0.094281,21.9,117.9
0,0,2.5,34.4,8,324,6.4285,0.7857,1.178562,29.2,0.18
440,440,17.5,26.4,6,3,0,0,4.572843,21.9,44.46
940,940,39.8,23.2,16,0,0,0,1.744281,58.4,2.52
620,620,24.2,10.4,6,114,45.7145,0,4.62,21.9,2.7
690,690,120.5,19.2,14,3,0,0.2143,6.6,51.1,7.02
0,0,0.3,9.6,,108,5,0,0.565719,,31.32
40,40,4.9,16.8,,105,6.4285,0,1.697157,,439.56
90,90,8.7,22.4,20,0,0,0.2143,1.037157,73,9.72
50,50,10.9,200,22,6,0,0.1875,0.9075,80.3,7.2
140,140,13.3,26.4,6,0,8.5715,0.14285,1.178562,21.9,47.52
90,90,0.5,31.2,6,0,1.4285,0,0.235719,21.9,2.34
610,610,43.9,374.4,22,126,247.857,0,3.912843,80.3,1.44
10,10,2.4,32,22,120,0.7145,0,0.707157,80.3,1.98
30,30,2.7,17.6,6,339,9.2855,0.2143,2.168562,21.9,7.38
0,0,2.1,29.6,14,324,8.5715,1.14285,1.084281,51.1,42.66
680,680,29.1,17.6,6,0,0,17.57145,3.677157,21.9,83.7
20,20,2.2,14.4,,111,0,0.42855,0.282843,,29.88
,,,0,,,2.143,0,0.047157,,5.04
,,0,10.4,,0,0,0,0.047157,,0.54
,,0,16.8,,0,0,0,0.047157,,0.18
250,250,16.1,240,8,0,0,0,4.101438,29.2,0.18
0,0,6.5,16.8,20,0,0,0.7857,0.094281,73,10.08
20,20,1.4,23.2,6,0,0,0,0.66,21.9,0.18
0,0,1.7,12,14,0,0,0.92855,0.848562,51.1,1.62
0,0,0.2,17.6,2,0,0.7145,0.14285,0.094281,7.3,36
,,0.3,19.2,6,0,0,0,0.141438,21.9,13.5
,,0.4,24,34,0,0,0,0.377157,124.1,0.54
,,0.3,14.4,8,0,0,0,0.188562,29.2,20.88
80,80,7.2,106.4,8,3,30.7145,0.07145,1.084281,29.2,0.54
0,0,1,27.2,,3,5,0,0.235719,,21.96
240,240,12.6,20,6,0,0,0.7857,0.754281,21.9,0.18
70,70,2.3,20,8,0,0,0.1875,0.61875,29.2,16.02
60,60,3.3,27.2,2,120,4.2855,0.7143,1.98,7.3,96.66
0,0,2.1,20.8,6,3,7.143,0.07145,0.424281,21.9,0.18
10,10,0.2,24,6,0,0,0.2857,0.094281,21.9,0.54
10,10,0.7,1.6,10,0,0,0,0.141438,36.5,12.6
30,30,1.1,24,6,0,11.4285,0.07145,0.282843,21.9,0.18
30,30,0.2,12.8,8,0,0,0,0.141438,29.2,7.2
0,0,0.5,12,14,114,1.4285,0,0.377157,51.1,10.44
10,10,2.9,18.4,60,111,7.857,0.2143,0.188562,219,15.48
0,0,0.5,25.6,,0,0,0.1875,0.4125,,124.2
10,10,2.9,22.4,10,0,10,0.85715,0.801438,36.5,438.48
0,0,1.1,11.2,14,102,1.25,0.0625,0.5775,51.1,4.86
20,20,4.7,13.6,,3,0,0.2143,1.084281,,10.8
20,20,0.1,16,,0,0,0,0.094281,,0.36
0,0,0.1,249.6,2,120,27.857,0,1.178562,7.3,1.08
190,190,6.9,16.8,18,0,0,0,0.7425,65.7,3.24
10,10,3.6,16,18,0,0,0,0.33,65.7,5.76
10,10,0.5,28.8,2,0,0,0,0.848562,7.3,1.62
60,60,3.4,20.8,8,0,0,0,0.471438,29.2,176.04
0,0,0.8,27.2,6,0,0,0.07145,0.377157,21.9,1.62
60,60,4.1,244.8,24,36,0,0.07145,0.942843,87.6,358.38
50,50,1.7,17.6,40,0,0,0,1.697157,146,3.6
90,90,1.6,16.8,12,0,0,0,0.188562,43.8,10.44
20,20,0.4,19.2,14,0,0,0,0.141438,51.1,0.18
110,110,5.1,24.8,8,0,0,0.07145,0.942843,29.2,1.44
120,120,4,15.2,10,0,7.143,0,0.895719,36.5,0.54
10,10,1.5,17.6,6,114,10.7145,0,0.565719,21.9,35.1
120,120,2.3,20.8,18,120,13.5715,1.5,0.424281,65.7,10.98
1280,1280,43.8,28,22,0,103.75,1.4375,3.63,80.3,2.88
90,90,3.4,15.2,22,114,27.857,0,0.518562,80.3,85.14
10,10,1.4,12,,0,0,0,0.471438,,1.62
270,270,23.3,26.4,64,18,0,1.7857,1.885719,233.6,5.04
140,140,9.3,18.4,20,0,0,0,1.555719,73,0.54
120,120,14.9,20,22,6,0,1.07145,1.744281,80.3,1.26
50,50,3.5,12.8,2,0,3.125,0,0.61875,7.3,66.6
110,110,8.1,11.2,6,0,20.7145,0,0.801438,21.9,5.94
190,190,9.6,24,8,9,23.75,0,0.9075,29.2,37.26
360,360,7.9,20,6,117,29.375,0.375,0.33,21.9,5.04
0,0,0.7,22.4,10,117,0,0,0.53625,36.5,0.18
260,260,29.9,29.6,12,3,52.143,2.57145,0.612843,43.8,276.3
20,20,7.5,19.2,12,0,0,0,1.32,43.8,114.48
20,20,2,17.6,,120,2.143,0,0.707157,,23.4
0,0,0,27.2,,0,0,0,0.188562,,1.26
0,0,1.9,13.6,6,0,0,0,0.141438,21.9,11.34
,,0,3.2,6,0,0,0,,21.9,27
,,0,12.8,,0,0,0,,,0.18
0,0,0,29.6,,0,0,0,,,0.18
0,0,0,27.2,,0,0,0,,,0.18
20,20,3.3,211.2,,0,0,0.2857,0.942843,,15.3
,,0,17.6,,0,0,0,,,0.9
0,0,0.4,19.2,6,3,0,0,,21.9,1.8
,,0,24,6,0,0,0,,21.9,109.98
,,0,13.6,6,0,0.7145,0.35715,,21.9,2.16
0,0,0,16.8,,0,0,0.35715,,,0.18
0,0,0,19.2,6,0,0,0,,21.9,1.44
0,0,0,17.6,8,0,0,0.07145,,29.2,2.7
,,0,13.6,10,0,0.7145,1.85715,,36.5,124.02
0,0,0,19.2,12,0,0,0.35715,,43.8,32.58
0,0,0.1,13.6,6,111,2.143,0,,21.9,3.24
0,0,0,13.6,,0,0,0,,,0.36
0,0,0,16.8,,0,2.143,0,,,0.36
40,40,0,21.6,6,0,6.4285,0.07145,,21.9,0.18
0,0,0.6,20.8,6,0,4.2855,0.35715,,21.9,32.94
0,0,0.6,24.8,12,0,4.2855,0,,43.8,7.02
10,10,0,15.2,,0,2.143,0,,,2.52
0,0,0,31.2,,282,0,0,,,3.24
0,0,0.5,25.6,,0,3.5715,0,,,22.32
0,0,0,28.8,,297,0,0,,,0.36
0,0,0.1,22.4,,267,8.5715,0,,,0.18
0,0,0,20,6,0,0.7145,0,,21.9,0.36
0,0,0.7,13.6,6,327,1.4285,0.07145,,21.9,5.04
0,0,0,26.4,4,321,0,0,,14.6,0.54
10,10,0,17.6,6,339,0.7145,0.64285,,21.9,0.18
20,20,0,20.8,6,303,1.4285,1,,21.9,2.34
,,0.2,5.6,,0,1.4285,0,,,1.44
,,0,15.2,,0,0,0,,,17.1
0,0,0.4,18.4,,114,1.4285,9.35715,,,24.66
,,0.1,8,,0,0.7145,0.07145,,,7.2
0,0,0,18.4,,0,0,0,,,20.34
0,0,0,18.4,,0,0,4.14285,,,36.54
0,0,0,24,6,0,0,0,,21.9,0.36
80,80,0.8,19.2,,0,19.2855,0,,,16.02
0,0,0,24,,0,0,0,,,0.72
0,0,0.1,8.8,,117,0.7145,1.07145,,,47.88
0,0,0.1,23.2,10,0,0.7145,0,,36.5,2.7
0,0,0,19.2,,0,2.857,0,,,0.18
0,0,0,20,,0,0,5.35715,,,18.9
0,0,0,20.8,6,111,0,0,,21.9,56.34
0,0,0.6,19.2,2,117,4.2855,0,,7.3,4.14
0,0,0,13.6,,0,1.4285,0,,,1.08
0,0,0,20,,0,5.7145,3.57145,,,0.18
0,0,0,20,,117,0,0,,,0.18
0,0,0,20,,117,0,0,,,3.24
0,0,0,18.4,2,117,0,0,,7.3,2.16
0,0,2.3,29.6,10,117,10.7145,0.57145,,36.5,0.18
0,0,0.1,14.4,16,117,2.857,0.07145,,58.4,29.16
0,0,0,16.8,2,0,0,0,,7.3,92.88
,,0.1,24,,0,0.7145,0,,,20.88
,,0,17.6,,0,0,0.2143,,,0.54
,,1.1,22.4,,0,10,0,,,0.18
,,0.7,18.4,,0,5,0.42855,,,11.16
0,0,0,14.4,6,0,0,0.07145,,21.9,3.6
0,0,0.4,29.6,2,0,3.5715,0.85715,,7.3,15.3
0,0,0.2,29.6,,0,1.4285,0,,,10.8
0,0,0,16,,111,0,0,,,11.16
0,0,0,13.6,,0,0.7145,0,,,5.58
0,0,0.3,25.6,,0,4.2855,0.35715,,,15.66
0,0,0.1,18.4,,105,0.7145,0,,,44.28
0,0,0,18.4,,108,0,0,,,0.72
0,0,0.9,24,,645,6.4285,0,,,36.54
0,0,0,20,,297,0,0,,,10.98
0,0,0,26.4,,342,0,0,,,23.4
0,0,0,22.4,6,0,0,0.14285,,21.9,8.1
0,0,0,12.8,6,111,9.2855,0.07145,,21.9,1.26
20,20,0,17.6,10,114,1.4285,0,,36.5,1.26
0,0,0,25.6,10,330,0,0,,36.5,0.36
0,0,1,20.8,6,324,7.857,1.35715,,21.9,2.34
0,0,0.5,19.2,2,111,3.5715,0,,7.3,5.94
0,0,1.3,13.6,20,114,7.857,22.2143,,73,8.1
0,0,0,16.8,,0,5,0,,,1.44
0,0,0.3,14.4,,0,2.143,0,,,12.06
0,0,0,28.8,18,0,1.4285,0.14285,,65.7,0.18
0,0,4.2,21.6,,0,31.4285,3.92855,,,81.54
0,0,0.4,20.8,,114,2.857,0,,,7.92
0,0,0.1,22.4,6,0,0.7145,0,,21.9,9.54
0,0,0,24,8,0,2.143,0.07145,,29.2,2.52
0,0,0,16,6,117,2.857,0,,21.9,1.98
0,0,0,15.2,,0,0,0,,,4.32
10,10,6.9,12.8,6,0,55.7145,3.57145,,21.9,15.48
0,0,0,13.6,6,117,0,0,,21.9,25.56
0,0,0,11.2,6,120,7.857,0.2143,,21.9,0.18
0,0,0,21.6,,0,0,0,,,1.62
0,0,0.1,12.8,,0,1.4285,0,,,5.22
0,0,0,19.2,,105,0.7145,0,,,1.44
0,0,0,17.6,,114,0,0.2857,,,10.26
0,0,0,29.6,,318,0,0,,,0.54
20,20,3.3,24.8,6,0,25,1.07145,,21.9,23.4
0,0,0,18.4,6,117,0,0,,21.9,1.62
10,10,0,15.2,8,105,0.7145,0,,29.2,12.6
10,10,0.4,40.8,6,117,11.4285,0.57145,,21.9,0.36
0,0,0.3,31.2,6,339,2.143,0,,21.9,28.8
0,0,0.1,31.2,8,330,6.4285,0,,29.2,0.72
0,0,0.2,36,2,336,1.4285,0.42855,,7.3,15.3
40,40,1.3,22.4,6,0,0.7145,0.2857,0.094281,21.9,2.34
0,0,0,22.4,4,324,6.4285,0,0.33,14.6,15.66
20,20,2,15.2,14,105,0,1.14285,0.282843,51.1,1.62
0,0,2.6,14.4,,0,4.2855,0.07145,0.707157,,0.54
10,10,1.6,22.4,10,0,10,5.07145,0.141438,36.5,14.04
0,0,0.6,21.6,,0,2.857,0.07145,0.895719,,6.48
0,0,0.4,23.2,,0,9.2855,0,0.282843,,45.18
0,0,0.5,20,4,297,0.7145,1.2143,0.282843,14.6,77.4
580,580,57.1,27.2,8,363,388.5715,8.92855,1.084281,29.2,3.96
,,,23.2,6,,0,0,0.235719,21.9,14.58
10,10,1,6.4,16,0,5,0,0.471438,58.4,0.18
0,0,0,15.2,,0,0,0.125,0.04125,,21.78
0,0,0.1,28.8,10,0,0,0,0.047157,36.5,14.4
0,0,0.5,28.8,2,0,0.7145,0,0.235719,7.3,5.94
,,0.5,28,16,0,0,0,0.235719,58.4,9.54
0,0,0.2,11.2,,0,0,0,0.047157,,1.8
10,10,0.2,23.2,,0,0,0,0.282843,,7.02
20,20,0.4,23.2,6,0,0,0,0.094281,21.9,17.64
,,1.6,16.8,16,0,0,0.07145,0.565719,58.4,0.36
0,0,0.7,23.2,8,0,0,0,0.188562,29.2,3.78
10,10,0.3,14.4,6,0,0,0,0.047157,21.9,15.48
0,0,1,13.6,4,0,0,0,0.188562,14.6,7.2
,,0.1,21.6,,0,0,0,0.047157,,683.82
100,100,6.5,12.8,6,6,0,0.2143,0.99,21.9,3.78
90,90,6.9,27.2,,0,0,0.7857,2.027157,,343.44
30,30,1.3,13.6,6,0,0,0.07145,0.895719,21.9,3.96
460,460,2.5,16,6,0,0,0,0.66,21.9,4.68
350,350,13.2,24,8,6,0,0,1.461438,29.2,7.56
10,10,1.6,18.4,100,3,0,0.14285,0.565719,365,10.98
10,10,1.3,18.4,6,0,0,0,0.33,21.9,21.6
0,0,0.1,15.2,6,0,0,0,0.047157,21.9,1.8
50,50,5.1,17.6,8,120,5,0.5,0.612843,29.2,53.1
450,450,19.6,19.2,42,6,0,0.42855,4.242843,153.3,0.72
60,60,3.7,19.2,,0,0,0.92855,0.094281,,405.72
0,0,10.1,24,,0,0,0,2.875719,,0.18
70,70,2.1,13.6,,0,0,0,1.084281,,5.76
240,240,14.3,18.4,98,0,0,0,2.074281,357.7,12.42
340,340,42.6,21.6,36,33,0,7.35715,1.367157,131.4,194.04
100,100,5.6,19.2,6,0,0,0,1.65,21.9,7.2
0,0,0.9,20,6,0,0,0.5,0.141438,21.9,15.48
,,0,21.6,2,0,0,0,0.282843,7.3,0.18
10,10,0.3,16,,0,0,0,0.094281,,3.06
,,0.3,19.2,6,0,0,0,0.188562,21.9,0.9
0,0,0.1,10.4,6,0,0,0,0.141438,21.9,0.54
0,0,1.3,15.2,10,0,0,0.07145,0.282843,36.5,3.6
10,10,0.5,193.6,20,0,0,0.64285,0.424281,73,9
60,60,5.1,0.8,42,0,0,0.2857,1.838562,153.3,0.54
0,0,1,28,6,0,5,0,0.33,21.9,0.9
0,0,0.3,204,,0,0,0.125,0.495,,13.32
10,10,4.9,16.8,24,0,0,0,0.7425,87.6,6.84
20,20,0.6,23.2,,0,0,0,0.33,,3.24
0,0,1.5,8.8,,111,7.143,0,0.141438,,34.2
10,10,1.4,16,20,0,0,0,0.188562,73,3.42
0,0,2.2,26.4,8,0,0,3.35715,0.518562,29.2,33.3
10,10,0.7,22.4,,0,0.625,0.0625,0.165,,0.18
10,10,0,23.2,,0,0,0,0.235719,,0.36
180,180,16.6,18.4,,3,0,0,2.215719,,0.9
20,20,0,24.8,,0,0,0,0.141438,,1.8
290,290,30.8,20.8,,3,0,2.8125,1.8975,,2.88
20,20,2.3,15.2,10,0,0,0.2857,0.377157,36.5,12.06
40,40,0.8,250.4,2,0,0,0.2143,0.471438,7.3,0.36
10,10,2,20,6,0,3.5715,2.14285,0.801438,21.9,0.9
0,0,2,31.2,6,3,5,0,0.141438,21.9,23.58
20,20,1,16,10,0,5.7145,0.5,0.518562,36.5,1.44
0,0,3.7,15.2,6,108,4.2855,3.14285,2.545719,21.9,6.3
60,60,0.1,12.8,24,114,0,0,0.518562,87.6,1.8
0,0,0.1,12.8,6,117,0,0,0.141438,21.9,27.36
180,180,4.6,24.8,16,111,2.857,5.14285,2.781438,58.4,4.32
30,30,2.5,24,12,117,2.143,0,1.508562,43.8,67.5
710,710,7.4,175.2,8,0,0,0.5,1.932843,29.2,1.08
40,40,1.4,24,24,0,0,0,0.66,87.6,1.8
110,110,4.7,17.6,8,0,0,0,0.801438,29.2,9.54
40,40,3.2,22.4,26,0,0,0.42855,0.942843,94.9,1.8
30,30,12.2,20,8,6,38.5715,0.07145,3.488562,29.2,7.2
310,310,13.1,21.6,6,345,19.2855,0.92855,5.232843,21.9,15.48
20,20,2.6,16,,105,17.143,0.14285,0.942843,,2.88
60,60,3.7,25.6,16,3,0,0,1.178562,58.4,41.76
10,10,0.8,24,6,117,5.7145,0,0.707157,21.9,0.54
290,290,0,17.6,4,345,2.857,0,2.592843,14.6,4.68
0,0,0,14.4,,0,0,0,0.047157,,0.18
0,0,0,16,,0,0,0,0.047157,,0.18
0,0,0.1,16.8,16,120,2.5,0.125,0.78375,58.4,0.72
,,0.5,18.4,,123,2.143,0,0.424281,,8.64
